,ecephys_unit_id,c50_dg,area_rf,fano_dg,fano_dm,fano_fl,fano_rf,f1_f0_dg,g_dsi_dg,g_osi_dg,width_rf,height_rf,azimuth_rf,mod_idx_dg,p_value_rf,pref_tf_dg,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_rf,pref_dir_dm,pref_ori_dg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_rf,elevation_rf,on_screen_rf,pref_speed_dm,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_rf,on_off_ratio_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_rf,pref_tf_multi_dg,sustained_idx_fl,pref_dir_multi_dm,pref_ori_multi_dg,pref_speed_multi_dm,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_rf
31014,950932257,0.5951450980392158,0.0,2.383485617597293,3.175757575757576,0.9733333333333334,1.4666666666666668,1.1488035524987144,,,29.633577612200114,36.47545191060519,,2.706641561276764,0.126,2.0,0.019736842105263053,-0.35000000000000003,,-1.0,0.0,90.0,0.9419956442438632,0.7183902170620555,,0.1901514306230485,,True,0.001,0.6196151723955339,0.24019688155479904,0.053288720994639084,0.06250032662682835,,0.1525,0.0275,0.14250000000000002,False,0.008032128514056226,False,False,False,0.2056402744259081,0.3209269662921348,1.0,0.8341876765352024
31015,950932242,0.5865882352941177,100.0,1.9819409282700429,2.2666666666666666,1.1343589743589744,1.3333333333333337,1.3454361609264374,,,42.499462722044505,48.804525416224315,60.0,0.12904968884127355,0.027000000000000003,2.0,0.3178947368421053,0.7094017094017094,,0.75,0.0,90.0,0.1938959313892369,0.01224285795190469,,0.2901021131807727,20.0,True,0.005,0.5468173359974937,0.8598644667423898,0.4795984889517518,0.4517567468465487,,0.006500000000000001,0.0145,0.0545,False,0.052208835341365466,False,False,False,0.12799817314203818,0.15715551787916146,0.3298969072164948,0.4375559086236131
31017,950932209,0.1330745098039216,600.0,6.622682248191432,1.3878787878787882,1.3517948717948718,1.051851851851852,0.8335853473037012,,,49.454376236142004,57.43617067556632,30.0,0.0467004712676345,0.0,2.0,-0.6581879844961239,0.23076923076923075,,,225.0,0.0,7.559508027169692e-07,0.2002379147079575,,,25.0,True,0.005,2.301189622322786,2.331322673914226,1.3588623853632966,1.116233903615987,,0.3985,0.018500000000000003,0.1475,False,0.0783132530120482,False,False,False,0.0730789217107641,0.1332021068051098,0.4378378378378378,0.40234322374441933
31018,950929647,1.0614941176470591,500.0,2.8577699941622883,1.5751937984496125,1.2,1.0583333333333336,0.8606506373090786,,,19.537209607232608,30.83095680660216,42.0,0.6116975523266757,0.0,2.0,-0.1319124423963134,,,,45.0,0.0,0.39008528302961065,,,,16.0,True,0.005,1.7515937429513213,1.4250335998125052,0.5328872099463908,0.4978096190978959,,0.5725,0.0805,0.1755,False,0.030120481927710843,False,False,False,0.2766886025868262,0.14493356663252532,0.3999999999999999,0.6053873773485621
31019,950929630,0.0902901960784314,1300.0,2.6679990747166316,1.7113475177304962,1.0333333333333332,0.6974358974358974,0.3755867829157229,,,28.117949881998662,33.465477391628696,51.538,0.8236395209033622,0.0,2.0,0.23151408450704214,0.3274725274725274,,,270.0,45.0,0.0010889114940684963,0.5380021653451446,,,15.384999999999998,True,0.001,6.399541098930018,7.651986369531455,4.529541284544322,6.370647328103028,,0.3125,0.2185,0.0915,False,0.09317269076305222,False,False,False,0.06336515633453907,0.0708863286938336,0.2899408284023668,0.2383793326636153
31020,950929611,0.6079803921568628,700.0,9.284415471534118,2.7772357723577232,1.4222222222222218,1.7153153153153158,0.8324261689638277,,,60.8536573646019,41.76195416311248,52.857,3.576192568712203,0.0,2.0,0.6575102790656985,,,0.3948717948717949,270.0,45.0,2.2772457292141543e-05,,,0.014817477131616243,34.286,False,0.01,2.599605180687272,3.5807501502370878,1.8384608743150488,4.959455742686747,,0.4365,0.0225,0.0745,False,0.08835341365461846,False,False,False,0.20745459472459366,0.10784688837977917,0.16955017301038056,0.2728521701444555
31023,950929557,0.1929725490196079,1000.0,2.174781559256577,1.6432147562582349,0.9471038251366121,0.6387596899224807,0.23950736567996905,,,32.38618328202139,36.135465006176574,48.0,1.051698179493528,0.0,2.0,0.2968519429414659,0.3594976452119309,,0.17500000000000004,270.0,90.0,2.921340458442841e-11,0.021276159227341843,,0.5813945799910847,10.0,True,0.001,10.162244535961554,10.734176605953119,4.822629250014836,8.011006777817682,,0.28550000000000003,0.2205,0.0895,False,0.09718875502008033,False,False,False,0.08747423477754802,0.04890851888243719,0.21611761502858706,0.1483455650940038
31024,950929542,0.20152941176470596,700.0,4.049850552306693,3.530434782608696,1.6266666666666667,0.8727272727272728,0.5186849437159277,,,42.68224602014143,65.94418152464111,42.857,6.779833400167612,0.0,2.0,0.037072243346007484,0.2692307692307692,,-0.2288135593220339,225.0,90.0,0.7391193614122866,0.6866258906185444,,0.2390599495618115,10.0,True,0.02,6.7557503594731,2.5917041673643864,5.089072854988033,7.438635365550938,,0.5825,0.0675,0.1625,False,0.10240963855421684,False,False,False,0.0714189292046589,0.07401132436550108,0.012259576091102177,0.0991773683889704
31026,950929753,0.16730196078431375,500.0,9.06161321671526,18.726881720430104,2.700719144800777,4.202298850574713,0.6306027010194045,,,37.80153094760364,38.13613664191696,48.0,3.711933874209988,0.0,2.0,-0.5866842452208306,,,,270.0,90.0,3.159600267178928e-09,,,,6.0,True,0.001,6.122242470207712,8.764158484965861,14.441243389547193,4.434233699629716,,0.0975,0.052500000000000005,0.0485,False,0.13694779116465866,False,False,False,0.13509792042786092,0.07910472214051831,0.13186645468998415,0.2788725356196413
31029,950929679,0.23147843137254906,200.0,2.066485671191554,8.672463768115941,1.1616666666666666,0.8615384615384615,0.7270349264692917,,,30.82590250856051,29.217999928964748,50.0,5.705038461207899,0.0,2.0,0.2490566037735849,0.8816568047337279,,-0.4583333333333333,270.0,135.0,0.03378570354351405,0.3871215249909121,,0.1527883294922724,15.0,True,0.005,1.9266419755114943,1.0617105856960023,0.6927533729303081,1.7182107337585968,,0.5225,0.0035,0.1015,False,0.06425702811244981,False,False,False,0.3073521878209741,0.224256813515027,0.101123595505618,0.4351506377117729
31030,950929836,0.5395254901960785,300.0,6.6142209358417725,1.1102564102564099,0.9561904761904759,2.290196078431373,0.3802326355287002,,,9.867568458238203,8.616806327139644,43.333,7.03060530463682,0.0,2.0,0.5325248070562294,,,0.485,90.0,0.0,7.640893521760537e-07,,,0.07175482743626295,6.6669999999999945,True,0.01,3.043060703173044,1.3321843850938433,0.6128202914383495,2.5559344099497694,,0.1275,0.0195,0.0825,False,0.052208835341365466,False,False,False,0.6394485446215662,0.2088418318028032,0.0902527075812274,0.8122039379916264
31031,950929820,0.08601176470588237,400.0,5.793306342780028,2.14164193867458,1.5147194719471946,3.4333333333333336,0.7176925315133573,,,36.71920316189952,41.54301413264929,45.0,3.9623289923217433,0.0,2.0,0.2046920821114369,,,0.6410256410256411,270.0,45.0,0.05442820430262717,,,0.5096518172724804,15.0,True,0.001,8.038325980898115,13.085683891762708,3.8367879116140142,3.192999142760073,,0.5235000000000001,0.2355,0.0485,False,0.06693440428380189,False,False,False,0.038255974417343366,0.061806038914595574,0.27917012448132783,0.2890247933884296
31032,950929802,,600.0,2.7033719433719434,2.666666666666667,1.0666666666666669,2.3770114942528733,0.8194556834083826,,,45.99585262999717,48.624301170258505,41.667,10.70570291719179,0.002,2.0,0.4681274900398406,0.6521739130434783,,,270.0,135.0,4.882037435054734e-06,0.3397746047259853,,,10.0,True,0.001,2.2834069447293714,2.1900303906466965,0.5328872099463908,0.8311446944409804,,0.5285,0.0075,0.1835,False,0.060240963855421686,False,False,False,0.1779736323292552,0.2049741145026166,0.3999999999999999,0.4610783876358193
31035,950932272,0.021835294117647064,400.0,1.7900854700854705,4.171014492753623,1.7638095238095235,2.145098039215686,1.1734664070271783,,,11.468409434103751,7.140388136953943,45.0,5.3116670474840735,0.0,2.0,-0.1335257481391464,0.6094674556213018,,0.035714285714285775,45.0,45.0,0.3570432298222537,0.0030363553724508264,,0.9197740194936672,15.0,True,0.001,1.540424446529525,3.4757901683812094,0.3197323259678345,0.8870660393176163,,0.1645,0.013500000000000002,0.0775,False,0.028112449799196783,False,False,False,0.10873915569489156,0.07172543852382626,0.054054054054053946,0.7026645085035251
31037,950929947,0.419729411764706,600.0,3.3992982456140357,4.773708920187793,0.88,4.8,0.9831789371151359,,,17951.338689912107,51.57469008010979,35.0,7.341767625088509,0.19,2.0,0.34174046977281475,-0.7132352941176471,,,135.0,135.0,0.029170413720674332,0.027913714992503325,,,-26.666999999999994,False,0.01,1.0614035688569237,2.767310290854029,0.4529541284544322,0.6809246111449193,,0.5035000000000001,0.2265,0.0755,False,0.018072289156626502,False,False,True,0.4005756987481899,0.0995243325983852,0.06040268456375841,0.502540210240442
31039,950929908,0.8176235294117649,600.0,2.107241689128481,3.3039548022598875,1.4666666666666668,2.095238095238094,1.1342799835318464,,,41.42583656232844,35.439785820312956,45.0,4.794764630588969,0.0,2.0,0.541019955654102,,,0.7352941176470589,270.0,0.0,4.0652381746390795e-05,,,0.060204714818847885,10.0,True,0.005,1.5026362566435192,2.1557165504245828,0.9059082569088645,1.2872874291209908,,0.8225,0.2225,0.0815,False,0.04819277108433735,False,False,False,0.18793370968387307,0.1285833670988655,0.3626062322946175,0.4811427574012096
31041,950929870,0.41545098039215694,100.0,9.7957793764988,4.429931972789117,1.9768115942028983,1.1809523809523808,0.2887544735839466,,,38.83125958805154,33.71239745559768,50.0,6.04831713895234,0.0,2.0,0.5476709202199398,,,0.3561253561253562,180.0,0.0,6.626392107062994e-17,,,0.0009736606123158896,10.0,True,0.005,17.203073445604073,18.563787560163753,13.40211333015173,8.07131411052778,,0.0485,0.0485,0.0535,False,0.05329008341056533,False,False,False,0.060051043399780166,0.02422775857451273,0.2428588294939196,0.25910545231687737
31042,950929851,1.048658823529412,500.0,6.452249811888639,6.40730593607306,2.9931531531531537,0.7379844961240308,1.4286558213931178,,,19.565504379534016,17.103329731340118,48.0,5.3861914201418255,0.0,2.0,0.7003610108303249,0.7915632754342432,,0.4188034188034188,315.0,135.0,4.9117643211861734e-05,0.013786075918789309,,0.07178284186612245,16.0,True,0.001,2.4184441527043616,2.4383011169596407,1.0657744198927817,1.3936476340824355,,0.2325,0.2295,0.0955,False,0.04953145917001338,False,False,False,0.16355105080197938,0.1831247210236572,0.8950276243093922,0.5572301738928847
31043,950932301,0.017556862745098042,600.0,2.475068493150685,1.6091324200913244,0.6866666666666666,1.7809523809523808,1.0577640910855723,,,38.227738870711434,28.648037295513674,45.0,4.239744688116936,0.0,2.0,0.1616558741905642,,,,135.0,90.0,0.2276735985331368,,,,10.0,True,0.01,1.5037476739931075,3.627174757596419,1.17235186188206,0.8377236761911728,,0.2135,0.0495,0.0155,False,0.028915662650602414,False,False,False,0.2864861696751341,0.2500643486944473,0.5764705882352941,0.4635748709951065
31045,950930160,0.0303921568627451,600.0,2.570918635170604,3.6632183908045985,1.146666666666667,3.466666666666667,1.0176180435039492,,,27.564570139177466,34.79313220251956,48.333,8.445935459509537,0.0,2.0,-0.1881918819188191,,,,270.0,135.0,0.22350545515239845,,,,11.667000000000002,True,0.001,1.850509887064689,3.9642577762489517,1.3322180248659772,0.6842141020200155,,0.2995,0.2345,0.0125,False,0.0391566265060241,False,False,False,0.04762512679422518,0.10782274621560337,0.4774665042630939,0.4837597425507575
31046,950930144,0.0517843137254902,1700.0,3.183958333333333,0.7393939393939394,1.6266666666666665,2.5333333333333323,1.6750416893236504,,,66.83065468666528,33.000530282583945,35.294000000000004,1.6114114995453392,0.047,2.0,0.4831243972999035,,,,0.0,0.0,0.1031915665122286,,,,32.941,True,0.02,0.4417883964613897,1.0112490559575993,0.1332218024865977,0.35526501451039266,,0.9805,0.0145,0.0345,False,0.012048192771084336,False,False,False,0.3163114206175274,0.18756050338818972,0.07692307692307687,0.6024793388429752
31056,950932337,0.2400352941176471,200.0,2.6155176336746297,2.7119496855345915,1.5276190476190474,5.7333333333333325,1.3538058606883536,,,45.14797540862507,199.7824200435719,10.0,1.1093566886504571,0.209,2.0,-0.2358490566037736,-0.1702127659574468,,,315.0,135.0,0.11809727883295038,0.8724286870056805,,,5.0,False,0.001,0.5934968646802066,1.116209037813478,0.5861759309410299,0.7807058343561716,,0.3375,0.2065,0.0005,False,0.028112449799196783,False,False,False,0.6100430269524916,0.29060586685266976,0.1384615384615384,0.44521816594194585
31057,950930284,0.1758588235294118,400.0,2.526819338422392,3.038993710691825,1.4298412698412701,1.893333333333333,0.4941079696272783,,,28.953929967894002,27.08811924331679,45.0,4.525268610922506,0.0,2.0,0.15643529822113694,,,,180.0,45.0,0.06378835820930334,,,,5.0,True,0.01,6.217824362272314,14.442089811130984,3.2239676201756646,3.939713571406916,,0.5445,0.2275,0.0855,False,0.05060240963855421,False,False,False,0.013424086607694136,0.0474850726994893,0.006671204901293359,0.363751248429635
31058,950930264,0.09884705882352944,400.0,3.1561904761904764,1.7851851851851854,1.1733333333333336,0.9564102564102562,0.5805547823705072,,,32.14039361703401,31.199439885826003,45.0,0.4493547680210338,0.0,2.0,0.3106876553438277,,,,180.0,45.0,0.00017291274235047897,,,,5.0,True,0.01,5.475953281422057,10.104416714817848,2.5045698867480373,2.986857714587376,,0.2395,0.0415,0.1285,False,0.050200803212851405,False,False,False,0.008767165686808147,0.040548036879045055,0.008115419296663706,0.3242979824244109
31059,950930243,0.3726666666666668,400.0,8.653521505376345,2.3614868982327843,2.4616393442622955,2.2738522954091818,0.6442732434780046,,,23.85018587114964,23.91703247196596,45.0,5.523535485247977,0.0,2.0,-0.19518763029881864,,,,270.0,0.0,0.06754300286314226,,,,5.0,True,0.001,8.122793699466834,27.13215530974461,7.167332973778957,9.378338484899349,,0.4675,0.2375,0.0905,False,0.10327022375215143,False,False,False,0.10668693747054192,0.03443647354679018,0.2385774445607458,0.3730300738381272
31060,950930223,0.6550431372549019,200.0,2.0174231088944308,7.2666666666666675,1.0366666666666666,1.6533333333333329,1.1351508525672107,,,32.34357128605721,43.64574021924058,50.0,5.345849625567592,0.0,2.0,-0.07043010752688178,0.7342657342657343,,,180.0,90.0,0.6105201678529202,0.5956545168146974,,,5.0,True,0.02,0.5996096601029428,0.8699567726900704,0.4529541284544322,0.4133793533037594,,0.6925000000000001,0.2215,0.2245,False,0.032128514056224904,False,False,False,0.768909219186295,0.21992487770789654,0.8754863813229572,0.7293030702653368
31063,950932317,0.4111725490196079,300.0,1.9866666666666668,1.2367816091954025,1.2419047619047618,1.4427672955974844,1.6036384235923795,,,9.025060871281683,10.420880614940373,53.33300000000001,7.241544819320838,0.0,2.0,0.3234763793725208,-0.3867924528301887,,0.3384615384615385,315.0,45.0,0.14408757500647398,0.6407604548760866,,0.30689603804780874,13.332999999999998,True,0.001,0.5790484391355574,1.4189782162438969,0.6394646519356689,1.9298346467231209,,0.3325,0.2205,0.0575,False,0.024096385542168672,False,False,False,0.18299459279307229,0.3504463301741238,0.054054054054053946,0.705066810844211
31064,950930524,0.06461960784313726,600.0,13.897829777471898,3.896969696969696,1.6119727891156463,2.3222222222222224,0.6695830775555942,,,30.447976966470986,37.23194456292363,55.0,0.179686293951965,0.0,2.0,0.7416279944813746,0.5897435897435898,,0.6923076923076922,180.0,0.0,2.6232950299228363e-15,0.12488935029240154,,0.08362567880489842,10.0,True,0.001,4.812992832392574,4.809993014664588,1.7318834323257704,2.0065894338087,,0.2185,0.2185,0.1535,False,0.06291834002677378,False,False,False,0.22195799879512013,0.1535524662812148,0.40986074520135496,0.3955821103818225
31066,950930192,0.5908666666666668,400.0,1.6190476190476188,2.556862745098039,1.393333333333333,1.5333333333333337,1.5718955708000244,,,9.92635032716244,6.953388214862326,45.0,1.4949501886114769,0.0,2.0,-0.30467642890883323,-0.59375,,,315.0,45.0,0.16398279369829666,0.34549916990291785,,,5.0,True,0.001,0.4217828841687985,0.8659198503109982,0.2397992444758759,0.1721500224633693,,0.0925,0.0055,0.0515,False,0.028112449799196783,False,False,False,0.2373450276016285,0.2319058373870744,0.7538461538461538,0.8078791063551967
31067,950932356,0.1159607843137255,400.0,1.4587793427230045,1.7333333333333332,0.8533333333333335,3.216666666666665,1.5044844383033336,,,60.266160882335676,71.65258953691746,65.0,5.769144789472428,0.22699999999999998,2.0,0.5692307692307692,0.1282051282051282,,,45.0,0.0,0.0008582048180722344,0.7780483463915902,,,15.0,True,0.001,0.4706852475506882,0.5591137495015069,0.29308796547051497,0.2741242395913524,,0.8574999999999999,0.2415,0.0015,False,0.022088353413654616,False,False,False,0.3577843288586359,0.5587807881773399,1.0,0.6383185447053591
31069,950930420,0.038949019607843145,200.0,3.0956807511737088,2.607207207207208,1.1266666666666667,2.63030303030303,0.8995562670487915,,,1254.0766297958994,914.8146820765356,65.0,6.232728165247546,0.177,2.0,0.03183229813664596,,,,270.0,45.0,0.8261831797205732,,,,50.0,False,0.01,2.257288637014044,2.9328241083959914,0.9325526174061841,0.6732491324363614,,0.3435,0.0465,0.2095,False,0.03748326639892905,False,False,False,0.10303717515788666,0.1086091221838421,0.5294117647058822,0.39177581994906174
31075,950930319,0.0902901960784314,300.0,1.6615497478220995,3.3,1.3987878787878791,1.1407407407407406,0.6949470970600025,,,10.699643032707012,8.406832520641395,46.667,6.736029728521818,0.0,2.0,0.2337749230563361,0.641025641025641,,0.23076923076923075,315.0,45.0,0.006275231929785547,0.2859376159224443,,0.2443176035859802,13.332999999999998,True,0.001,1.9160835106904048,2.422153427443352,0.3197323259678345,1.1688657576175263,,0.6214999999999999,0.0445,0.0655,False,0.022088353413654616,False,False,False,0.27423308221633,0.12461342023612836,0.819672131147541,0.7423883099772428
31077,950930508,0.04750588235294118,400.0,3.0227178373159553,1.464427860696517,0.9362018592297476,1.0176706827309236,0.34071828402461074,,,13.51561995736533,15.730863799662647,50.0,0.577969274407398,0.0,2.0,-0.03806970509383364,,,0.043478260869565216,180.0,135.0,0.568215625154953,,,0.6725902253904971,7.5,True,0.01,13.381464889044356,24.671651119700073,10.444589314949262,8.27416604782538,,0.3435,0.0475,0.0795,False,0.09127418765972983,False,False,False,0.005445348621082782,0.06777107159491656,0.15094339622641506,0.5121240346836472
