id,waveform_PT_ratio,waveform_amplitude,amplitude_cutoff,cumulative_drift,d_prime,waveform_duration,ecephys_channel_id,firing_rate,waveform_halfwidth,isi_violations,isolation_distance,L_ratio,max_drift,nn_hit_rate,nn_miss_rate,presence_ratio,waveform_recovery_slope,waveform_repolarization_slope,silhouette_score,snr,waveform_spread,waveform_velocity_above,waveform_velocity_below,ecephys_probe_id,local_index,probe_horizontal_position,probe_vertical_position,anterior_posterior_ccf_coordinate,dorsal_ventral_ccf_coordinate,left_right_ccf_coordinate,ecephys_structure_id,ecephys_structure_acronym,ecephys_session_id,lfp_sampling_rate,name,phase,sampling_rate,has_lfp_data,date_of_acquisition,published_at,specimen_id,session_type,age_in_days,sex,genotype
951879153,0.57024371733564,128.84878500000002,0.0507774593993375,245.27,2.02407938592724,0.5906197654941371,850163858,0.322423882619567,0.219765494137353,0.0,25.681109952944798,0.0380731288449019,34.71,0.0350877192982456,0.000834919680726714,0.99,-0.0541214410561785,0.346442964792076,0.103127145877198,2.85996550608096,60.0,0.6867671691792301,-0.480737018425461,769322806,30,59,320,7869,3162,7686,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951879185,0.6260309215284809,108.220515,0.000814056318054938,97.11,3.0724578835648,0.576884422110553,850163858,5.547510100770402,0.219765494137353,0.04677761643306,71.2551440168872,0.0012001582805850196,14.07,0.9799196787148592,0.0017239001517032099,0.99,-0.0471070729659647,0.293282930605376,0.118866184014584,2.25231604251692,60.0,0.8241206030150748,-1.03015075376884,769322806,30,59,320,7869,3162,7686,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875164,0.40463587877388896,215.769255,4.0524569261107694e-06,110.26,9.094904299609249,0.535678391959799,850163860,7.73028946410964,0.1785594639866,0.0,177.07922873520005,5.04001266726041e-11,17.38,1.0,0.000139236981342245,0.99,-0.105527820011806,0.6767255947679499,0.298479989037205,5.1749549912965085,60.0,1.03015075376885,-0.206030150753769,769322806,31,27,320,7872,3153,7687,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875176,0.5617952970574399,139.430265,0.00956545320666278,162.57,4.59899746708904,0.5906197654941371,850163860,4.87173390039597,0.192294807370184,0.0430970299949714,77.762633850862,0.00048323973455243,26.91,0.9662921348314608,0.000582211719579438,0.99,-0.0817851842278813,0.41701512988437295,0.18535977908372,3.55210624047635,60.0,0.34338358458961404,-0.206030150753768,769322806,31,27,320,7872,3153,7687,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875187,0.5079287362054861,125.01684,0.00170559060236659,94.86,5.09379464779333,0.535678391959799,850163860,6.71753482340492,0.16482412060301502,0.008395196043617721,87.03364265504021,0.000377259831746877,14.41,0.989159891598916,0.0008652614820198661,0.99,-0.073845258395733,0.404451629382445,0.098801492405892,3.2817900443240102,50.0,0.34338358458961504,-0.6867671691792301,769322806,31,27,320,7872,3153,7687,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875210,0.394213506056048,182.49738,0.000109268292559703,117.89,5.5172015672634505,0.521943048576214,850163864,5.02536534289809,0.1785594639866,0.00150008343205244,74.4439819995839,0.0007571830667148009,36.04,0.9934210526315792,0.00017189218921892198,0.99,-0.117110078094564,0.576083278972897,0.184258773925155,4.674073662207411,40.0,0.6867671691792271,-0.686767169179229,769322806,33,11,340,7879,3135,7688,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875245,0.495998143492073,239.84103,0.00014730055296772099,55.42,8.786828234356769,0.549413735343384,850163866,4.89215071051796,0.16482412060301502,0.0,113.180145758796,2.46914771241661e-06,16.23,0.9949874686716792,0.000102732689541812,0.99,-0.141402362461427,0.7717948645902671,0.305486361151547,5.8488572252222895,50.0,1.03015075376885,-0.34338358458961504,769322806,34,59,360,7882,3126,7689,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875254,0.6563205377905029,98.91940499999978,0.0511406635170311,120.1,3.72913964551122,0.618090452261307,850163866,5.65464781725214,0.219765494137353,0.0639783937165932,73.4393925296647,0.0032287745621983,15.8,0.91313789359392,0.0045737473778328,0.99,-0.0559798151741121,0.256391334315996,0.122392519297679,2.89577010182827,60.0,-0.34338358458961404,-0.206030150753769,769322806,34,59,360,7882,3126,7689,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875328,0.61810583313669,122.248815,0.00044036580384712197,120.26,4.52253745002493,0.5631490787269681,850163874,3.71757768859884,0.247236180904523,0.0630461288325003,56.728009066942214,0.0041079747726628,25.23,0.900297619047619,0.0017389525368248801,0.99,-0.0693252292292566,0.342598634750707,0.111247570336577,3.1398148758055604,40.0,0.34338358458961504,2.7470686767169203,769322806,38,59,400,7898,3080,7691,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875353,0.585508689090667,253.314945,6.94431599978101e-05,40.58,7.388689125122969,0.5631490787269681,850163874,3.81117158054421,0.16482412060301502,0.0104326270856224,107.071070964892,5.790828888597379e-05,10.21,0.956521739130435,0.000238826339133402,0.99,-0.175827195941158,0.7317313661588359,0.255255361456409,5.88702836560928,40.0,0.0,0.0,769322806,38,59,400,7898,3080,7691,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875365,0.5754748207001379,159.354975,0.00147517981749599,104.14,4.660674512214388,0.535678391959799,850163874,3.76215102158794,0.206030150753769,0.0428250843910591,61.5293575663931,0.0026047801937444,23.43,0.9045521292217328,0.00115965755994406,0.99,-0.091922048726586,0.464135798167968,0.0404992469104013,3.92437613851769,40.0,0.34338358458961504,-1.3735343383584602,769322806,38,59,400,7898,3080,7691,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875376,0.492858167550819,206.881545,0.000346018847546536,78.94,6.01056100673989,0.576884422110553,850163876,3.6529918387574902,0.206030150753769,0.00567784178911702,109.87099277160499,2.83419020078517e-06,20.92,0.99537037037037,0.00023848460070864,0.99,-0.133415210625846,0.674242963976721,0.32502262287249395,5.3693056405368695,40.0,0.34338358458961504,1.3735343383584602,769322806,39,27,400,7902,3071,7692,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875388,0.543951551798853,115.03713,0.000737505592379967,62.23,4.9577579358628086,0.549413735343384,850163876,9.86930408099927,0.302177554438861,0.0077787108916383095,111.42350783997401,1.09781217641814e-05,16.95,0.998666666666667,0.000124192747143567,0.99,-0.0628390962860817,0.3503703205922889,0.221281864608102,3.34548029494394,60.0,0.686767169179229,-1.2361809045226102,769322806,39,27,400,7902,3071,7692,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875400,0.4878079946169029,123.696495,0.033714533724212,118.82,3.1260072313614,0.5906197654941371,850163878,5.665563735535178,0.192294807370184,0.180574269579383,72.0876291379583,0.00108938195231858,18.94,0.990625,0.0010330578512396699,0.99,-0.0778357171045748,0.38881245487656,0.0772387587875086,3.36058284650963,50.0,0.34338358458961504,1.03015075376884,769322806,40,43,420,7905,3062,7692,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875414,0.43317796111276097,123.755385,0.000927700039189044,89.74,4.36603050061556,0.604355108877722,850163878,6.38065745639206,0.192294807370184,0.0334982666540286,76.59453101202821,0.0007466194786091362,16.07,0.9759926131117272,0.000518726008922087,0.99,-0.0621116885492987,0.367691204752646,0.189157055908936,3.4667486149959803,60.0,0.274706867671692,-1.03015075376885,769322806,40,43,420,7905,3062,7692,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951879221,0.4339814190485,151.205925,0.000648565610310142,77.76,6.387555891909,0.6180904522613061,850163878,2.8482460853352403,0.192294807370184,0.0513674920027969,58.194072508420106,0.00345334840426796,3.78,0.836363636363636,0.0017624131503135101,0.99,-0.0735259793078845,0.430700378672629,0.118862270675417,3.84386201700679,60.0,0.6180904522613061,0.0,769322806,40,43,420,7905,3062,7692,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875452,0.3816034912510379,128.952525,0.0024176557838176,103.04,4.44272490308536,0.5631490787269681,850163880,5.488786503340322,0.219765494137353,0.0402390757283536,69.34365782152061,0.0018657283383804602,23.21,0.9284253578732108,0.0033078354351871,0.99,-0.0600107548267248,0.387875583013781,0.127848472373506,3.6261568861529,50.0,-0.34338358458961404,0.0,769322806,41,11,420,7908,3052,7692,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875462,0.34364758689439096,126.133215,0.000755300689777796,93.66,3.61846242488526,0.5906197654941371,850163880,6.69166005414141,0.192294807370184,0.0414552019362171,69.85953733837621,0.00212822849532539,18.54,0.958123953098828,0.00211761438589183,0.99,-0.0586438018745923,0.378698428641314,0.0970646049274704,3.57861561148373,60.0,1.30485762144054,-0.34338358458961404,769322806,41,11,420,7908,3052,7692,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951879274,0.32226419191759104,170.93193,0.000180394592645925,132.39,5.06115344789917,0.549413735343384,850163880,3.01936321175371,0.192294807370184,0.00831093665708788,60.6478872418972,0.0025523742535841693,26.5,0.884543761638734,0.00145945762481757,0.99,-0.0765724588351316,0.536904711674333,0.0703602763328843,4.8472092111233485,50.0,1.03015075376885,0.0,769322806,41,11,420,7908,3052,7692,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875472,0.67552481550479,82.46393999999991,0.0299200186188049,219.91,3.25947254413217,0.673031825795645,850163886,4.01544075508156,0.274706867671692,0.0845837139973599,43.0495642644279,0.0189566861411809,15.08,0.568870523415978,0.00973560155769625,0.99,-0.0349141052914918,0.146017187384186,0.141526162858116,1.94550864235237,70.0,0.480737018425461,-0.274706867671692,769322806,44,43,460,7918,3025,7693,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875495,0.509725440710291,161.39408999999995,0.000153229307874129,101.63,6.8511930678879285,0.5906197654941371,850163886,3.98087368051858,0.1785594639866,0.009562113460598279,96.30811303641607,5.4883149542071e-06,17.89,0.9927849927849928,0.000102364622786365,0.99,-0.0914393548359505,0.476586539955216,0.233159643106119,4.77074128922367,60.0,0.6867671691792301,0.0686767169179227,769322806,44,43,460,7918,3025,7693,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875484,0.5017512402744629,102.510915,0.00151526227876402,120.07,4.8333467191348385,0.6592964824120601,850163884,3.2471824692535605,0.206030150753769,0.0970065528178935,57.753700630168,0.00419419495290588,14.5,0.79447322970639,0.00237925291458482,0.99,-0.054125016715126,0.276377055212625,0.15039266826021694,2.78422838743548,60.0,0.0,-0.274706867671692,769322806,43,27,440,7915,3034,7693,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951879295,0.454961401564636,82.4614050000001,0.0135374018839148,183.97,2.44184498048444,0.576884422110553,850163884,1.82447445303004,0.206030150753769,0.113808610741448,45.196544037247705,0.00800846217791131,14.1,0.5123456790123461,0.00444803881924788,0.99,-0.0282109723622342,0.228930314327767,0.0265590917541266,2.29344639278756,70.0,0.274706867671692,0.206030150753768,769322806,43,27,440,7915,3034,7693,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875508,0.4862130044330929,99.45604499999979,0.0152795157130082,136.98,3.02385231989193,0.5906197654941371,850163888,5.04487249316316,0.206030150753769,0.15182751317632298,53.036835842711,0.0115172062904736,24.68,0.829192546583851,0.00478749052834608,0.99,-0.0528451180919396,0.295307323963557,0.072753977968333,2.76136579953421,60.0,0.6867671691792301,-0.137353433835846,769322806,45,11,460,7921,3016,7693,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875532,0.469384244668977,205.982595,4.58034959992403e-05,78.08,4.88690462723255,0.549413735343384,850163888,7.19116438890815,0.1785594639866,0.00146515056619565,74.8622133925003,0.00300519901636085,29.67,0.963768115942029,0.000489168413696716,0.99,-0.10086251244485,0.662628252737697,0.18830294079882895,5.4648030965675485,50.0,0.686767169179229,-0.686767169179229,769322806,45,11,460,7921,3016,7693,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875543,0.532946077290544,137.141745,0.0016525789886168,97.48,4.881244946642701,0.5906197654941371,850163888,3.1796654932065698,0.1785594639866,0.0149881426856013,80.51406283717459,0.000252200139432361,10.44,0.990147783251232,0.000680480419175938,0.99,-0.0847774948192423,0.3827941519890271,0.21909993545354395,3.71587456590171,60.0,0.686767169179229,-0.34338358458961404,769322806,45,11,460,7921,3016,7693,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951879306,0.707870078921016,94.4264099999999,0.058684362416374,196.99,4.28501003404877,0.302177554438861,850163888,7.35207311026562,0.219765494137353,0.0497610355515742,90.5115428110524,0.000259286634185591,22.94,0.987234042553192,0.00192374956278419,0.99,-0.0899054562433805,0.40106004953057706,0.118457068986529,2.8114150205674906,100.0,-0.274706867671692,-0.122636994496291,769322806,45,11,460,7921,3016,7693,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875582,0.491354918387197,169.851435,0.000439269590338592,70.55,6.30133709348505,0.576884422110553,850163892,4.9371283367768095,0.16482412060301502,0.0031083639091681607,85.9607961341254,0.000513238253665761,21.3,0.9792256846081208,0.000310977505960402,0.99,-0.0931326320155829,0.51042614499268,0.216237243142295,5.23983595364317,50.0,0.686767169179229,-0.34338358458961404,769322806,47,27,480,7928,2998,7694,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875593,0.241064702251308,118.361295,0.0007345704369258808,129.81,4.67573222330475,0.6455611390284761,850163894,3.81299090025805,0.15108877721942998,0.00781700540418133,80.1516294021576,0.0010639802853381,11.45,0.95978835978836,0.00154878678368611,0.99,-0.0184184396039802,0.42026584367550296,0.176704213232147,3.6551578409235095,50.0,1.3735343383584602,0.206030150753768,769322806,48,43,500,7931,2989,7694,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875607,0.447044766593353,144.63735,0.000376873335804499,117.52,3.802792810045141,0.714237855946399,850163894,3.2831645702606296,0.23350083752093806,0.203841864789232,52.70911006923801,0.009757890900168441,27.56,0.911439114391144,0.000856545722410662,0.99,-0.0579821059296798,0.4027878202832171,0.17000228043815802,3.4837109258601298,50.0,1.7169179229480702,0.0,769322806,48,43,500,7931,2989,7694,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875668,0.494785495183279,70.4488200000001,0.0637420696651837,232.07,3.70716445030515,0.6592964824120601,850163894,6.64274056850258,0.274706867671692,0.0609557193679789,82.916911504189,0.000261107010348956,16.81,0.978,0.00132105529004935,0.99,-0.0345396490731148,0.200669700867362,0.154344575285776,2.34350285780252,70.0,0.9614740368509208,-0.412060301507538,769322806,48,43,500,7931,2989,7694,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951879329,0.34419732601140296,133.91274,0.000755408126890159,175.97,3.78556543272614,0.673031825795645,850163894,1.6674065177351105,0.192294807370184,0.0408779360863003,51.318368312059604,0.00504928897515638,17.89,0.8695652173913041,0.00239978368147097,0.95,-0.0542222355317717,0.474567444984549,0.00026547959882202403,4.0650316901249095,60.0,0.8927973199329979,0.0,769322806,48,43,500,7931,2989,7694,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875620,0.519309720265324,143.205075,1.0564276698688699e-05,178.31,4.71668186538464,0.5631490787269681,850163896,2.47589198390248,0.16482412060301502,0.0247199335506136,69.5232650546912,0.00162362962881106,18.86,0.940320232896652,0.0030361955446389,0.99,-0.0771965037648195,0.454622188313881,0.197071200427334,4.70147897440396,60.0,0.34338358458961504,0.0686767169179227,769322806,49,11,500,7934,2979,7694,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951879341,0.519154868572111,155.04801,2.9823041388232897e-05,168.59,6.07789237527403,0.604355108877722,850163896,3.32854648978921,0.1785594639866,0.0136773333612808,82.13185984437159,0.0020723900365867,26.62,0.943722943722944,0.0016164534323841,0.99,-0.0812504758142872,0.453794428059821,0.0456963986265418,4.78052755998466,60.0,0.6867671691792301,0.686767169179229,769322806,49,11,500,7934,2979,7694,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875633,0.8482933914789692,121.649775,0.000939502251888232,175.96,,0.618090452261307,850163898,3.33764308835842,0.219765494137353,0.14623097100919902,,,27.34,,0.0,0.99,-0.0716153253148625,0.3742795748398329,0.249984461802297,3.4337702966341297,50.0,0.686767169179229,0.6867671691792301,769322806,50,59,520,7938,2970,7694,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875645,1.06421880503019,159.0381,0.0010385780250597699,138.44,,1.46968174204355,850163898,2.89049473202332,0.6455611390284761,0.0861509223945398,,,16.29,,0.0,0.99,-0.273981302954783,0.111522360956218,0.048649825992391,4.2991012752230295,50.0,0.0,0.34338358458961404,769322806,50,59,520,7938,2970,7694,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875655,0.4870815665700341,94.4344050000001,0.052699423605475,258.99,,0.618090452261307,850163898,3.07677285605713,0.192294807370184,0.0640294552346695,,,15.81,,0.0,0.99,-0.0301244438214816,0.276883741932892,0.0478490519852437,2.9377648418417994,50.0,0.34338358458961404,0.34338358458961504,769322806,50,59,520,7938,2970,7694,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951879353,0.637813979784939,198.288675,8.94356026180517e-06,91.63,,0.604355108877722,850163898,2.98418969728612,0.16482412060301502,0.00425400348942904,,,14.44,,0.0,0.99,-0.130855204285005,0.5606948909796851,0.116255070161924,5.825577770273171,50.0,0.34338358458961404,-0.34338358458961404,769322806,50,59,520,7938,2970,7694,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951879365,0.8651407615461999,77.58679499999991,0.00351607086610321,276.8,,0.714237855946399,850163898,4.46875458378023,0.288442211055276,0.0815729449440814,,,10.98,,0.0,0.99,-0.0369523124279048,0.14258946353148,0.0611941071433476,2.46564866331113,60.0,1.3735343383584602,-1.3735343383584602,769322806,50,59,520,7938,2970,7694,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951875679,0.480601897048988,139.06308,0.0007197361173040322,160.14,,0.6592964824120601,850163902,2.55735707775558,0.274706867671692,0.0,,0.0,18.25,,,0.99,-0.0657162588660482,0.479564422205468,0.240451348616002,4.4069836236646385,40.0,1.3735343383584602,-1.3735343383584602,769322806,52,43,540,7944,2952,7694,218.0,LP,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951877136,0.6499219724935831,50.276655,0.0005189146201841268,208.59,5.01138941076682,0.302177554438861,850164242,16.026690579176098,0.137353433835846,0.008406938033228341,131.146180368801,0.00174380540893918,56.94,0.993333333333333,0.0027200791295746802,0.99,-0.0361463638591292,0.217261530389073,0.11546217753626,1.8968948621966,90.0,-0.34338358458961404,-0.8094041636755199,769322806,222,59,2240,8568,1406,8166,385.0,VISp,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951877196,0.477601975471004,55.4217300000001,0.0463712938266638,215.44,4.96899301379836,0.4532663316582921,850164254,2.67399568607626,0.1785594639866,0.0688767494364831,62.415598392118795,0.00498596572226031,29.2,0.9805749805749808,0.000278619440671473,0.98,-0.0151007332069617,0.184469209026656,0.113392923751952,1.7316149584542702,50.0,0.6867671691792301,0.0,769322806,228,43,2300,8586,1348,8171,385.0,VISp,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951877260,0.5901364402742211,126.88377,6.75827919712588e-05,93.92,8.38367098034233,0.302177554438861,850164262,14.662301867112902,0.192294807370184,0.000352432846671422,174.244637582687,2.17549753407142e-06,55.11,1.0,0.0,0.99,-0.0838859637462318,0.484726711553689,0.11882538218819,3.5690575512927003,60.0,-0.48073701842546,-0.6867671691792301,769322806,232,43,2340,8596,1315,8174,385.0,VISp,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951877272,0.19171252162482705,74.92699499999998,0.0138719152482214,209.77,3.43459830004348,0.7829145728643221,850164264,5.02657822270731,0.247236180904523,0.434814283747999,62.3328529356802,0.0140392964055548,41.16,0.915333333333333,0.0100943240112527,0.99,-0.0162414817861726,0.207981342831284,0.143116187583227,2.3710222397706096,60.0,1.2361809045226102,-1.03015075376884,769322806,233,11,2340,8599,1306,8174,385.0,VISp,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951877312,0.38225744575939,93.9227250000001,0.0153518387965167,180.38,4.49185668204977,0.7005025125628139,850164268,0.9680802343981868,0.219765494137353,0.404229485605423,45.81628238347071,0.00989258056649378,46.58,0.848039215686274,0.0011489591781562599,0.95,-0.0523570964834647,0.268264451437724,0.0944652623297513,2.69597779600837,80.0,1.09882747068677,0.0,769322806,235,27,2360,8604,1290,8175,385.0,VISp,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951877352,0.410170300934431,100.93317,3.53431469559001e-05,210.33,5.30597185298721,0.7279731993299828,850164266,0.740058830263471,0.23350083752093806,0.0,50.578181082633286,0.0034445392053631,41.95,0.8745098039215692,0.0005042864346949071,0.99,-0.0187352336543055,0.24812040955745,0.142242726210781,2.36151559836184,80.0,0.412060301507538,-1.5108877721943,769322806,234,59,2360,8601,1298,8175,385.0,VISp,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951877391,0.643732900519817,63.65521500000001,0.0133668095980265,274.66,2.9606493753121,0.6318257956448909,850164274,4.0016947839103185,0.260971524288107,0.111188694404723,46.5885421757269,0.0281862792678202,41.68,0.801433691756272,0.008180388044048241,0.99,-0.0143730998802317,0.13176646472991002,0.0474538415194458,1.87459652288261,70.0,0.755443886097152,0.34338358458961504,769322806,238,59,2400,8612,1264,8176,385.0,VISp,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951877405,0.30806063954531504,57.03048,0.0224968088927534,176.2,4.0262153329358785,0.384589614740368,850164276,4.638254537119732,0.15108877721942998,0.0193702053188394,67.2606086785054,0.00344221803501856,34.86,0.985333333333333,0.00044923629829290193,0.99,-0.0318657352151867,0.229469312742092,0.105665466758733,1.94438747833009,70.0,0.137353433835845,-0.686767169179229,769322806,239,27,2400,8614,1256,8176,385.0,VISp,750749662,1249.99974741513,probeC,3a,29999.993937963198,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
